user_id,has_pay,pay_count,first_pay_item,last_pay_item,has_refund,refund_count,has_repurchase,pay_intervals_days,first_pay_ts,last_pay_ts,first_event_ts,last_event_ts,total_events,is_refund_churn,is_non_renewal_churn,is_churn_overall
u4776,1,1,p79,p79,0,0,0,,1548277981026.0,1548277981026.0,1548230796769.0,1550483531714.0,2033,0,1,1
u477690,1,1,p86,p86,0,0,0,,1549427895978.0,1549427895978.0,1549427895978.0,1550492885668.0,1143,0,1,1
u477703,1,1,p86,p86,0,0,0,,1549430153949.0,1549430153949.0,1549430153949.0,1553234783317.0,2297,0,1,1
u477751,1,1,p87,p87,0,0,0,,1549430358809.0,1549430358809.0,1549430358809.0,1549722890571.0,506,0,1,1
u477797,1,1,p87,p87,0,0,0,,1549515420184.0,1549515420184.0,1549463496080.0,1562822218397.0,340,0,1,1
u477806,1,1,p74,p74,0,0,0,,1549586719219.0,1549586719219.0,1549586719219.0,1550566175885.0,201,0,1,1
u477871,1,1,p75,p75,0,0,0,,1549587331524.0,1549587331524.0,1549472206875.0,1565176620109.0,1639,0,1,1
u4779,1,1,p127,p127,0,0,0,,1563922711032.0,1563922711032.0,1563922711032.0,1565321625951.0,2523,0,1,1
u477915,0,0,,,0,0,0,,,,1549466973789.0,1553947243295.0,8903,0,0,0
u4780,1,1,p124,p124,0,0,0,,1564524885827.0,1564524885827.0,1563179628920.0,1566648829303.0,219,0,1,1
u478001,1,1,p86,p86,0,0,0,,1549793226124.0,1549793226124.0,1549793226124.0,1549825134121.0,49,0,1,1
u478017,1,1,p87,p87,0,0,0,,1549471163881.0,1549471163881.0,1549471163881.0,1551920184626.0,71,0,1,1
u478062,1,1,p86,p86,0,0,0,,1549566325260.0,1549566325260.0,1549566325260.0,1554733992257.0,949,0,1,1
u478070,1,1,p87,p87,0,0,0,,1549439965863.0,1549439965863.0,1549439965863.0,1549474231184.0,263,0,1,1
u4781,1,1,p124,p124,0,0,0,,1564974265223.0,1564974265223.0,1561504140582.0,1568264196284.0,2989,0,1,1
u478102,1,1,p90,p90,0,0,0,,1551589182253.0,1551589182253.0,1551589182253.0,1551780262923.0,679,0,1,1
u478202,1,1,p95,p95,1,1,0,,1557108628295.0,1557108628295.0,1549484843708.0,1557939924437.0,653,1,0,1
u478237,1,1,p90,p90,0,0,0,,1551726131695.0,1551726131695.0,1549488634996.0,1553427042854.0,2312,0,1,1
u478256,1,1,p86,p86,0,0,0,,1549465754966.0,1549465754966.0,1549465754966.0,1553296578932.0,19002,0,1,1
u478282,1,1,p113,p113,0,0,0,,1559767730212.0,1559767730212.0,1549492103178.0,1562848637160.0,2237,0,1,1
u478284,1,1,p87,p87,0,0,0,,1549713642421.0,1549713642421.0,1549492208727.0,1556085188088.0,9649,0,1,1
u4783,1,1,p156,p156,0,0,0,,1564962022571.0,1564962022571.0,1564962022571.0,1566829232682.0,427,0,1,1
u478310,1,1,p76,p76,0,0,0,,1549485938444.0,1549485938444.0,1549485938444.0,1564195608276.0,1428,0,1,1
u478320,1,1,p86,p86,0,0,0,,1549484479768.0,1549484479768.0,1549484479768.0,1550581349797.0,759,0,1,1
u478333,1,1,p125,p125,0,0,0,,1562817297408.0,1562817297408.0,1562686809086.0,1563289350581.0,450,0,1,1
u478336,1,1,p87,p87,0,0,0,,1549770192550.0,1549770192550.0,1549770192550.0,1557507908953.0,85,0,1,1
u478339,1,1,p74,p74,0,0,0,,1549462794589.0,1549462794589.0,1549462794589.0,1551875224873.0,4132,0,1,1
u478363,1,1,p88,p88,0,0,0,,1549860898135.0,1549860898135.0,1549496206462.0,1550037508825.0,961,0,1,1
u478393,1,1,p181,p181,0,0,0,,1573840163524.0,1573840163524.0,1549497709736.0,1574489485583.0,1380,0,1,1
u4784,1,1,p124,p124,0,0,0,,1564952517081.0,1564952517081.0,1563776513002.0,1569385729992.0,5265,0,1,1
u478415,1,1,p112,p112,0,0,0,,1560096884257.0,1560096884257.0,1549498382368.0,1561690597653.0,6079,0,1,1
u478466,1,1,p172,p172,0,0,0,,1572535123000.0,1572535123000.0,1572535123000.0,1574694160969.0,7715,0,1,1
u478469,1,1,p86,p86,0,0,0,,1549471365545.0,1549471365545.0,1549471365545.0,1551316631457.0,3818,0,1,1
u478479,1,1,p76,p76,0,0,0,,1549470175472.0,1549470175472.0,1549470175472.0,1549698929127.0,2308,0,1,1
u478562,1,1,p90,p90,0,0,0,,1552373382668.0,1552373382668.0,1549504002848.0,1553482595628.0,1858,0,1,1
u4786,1,1,p131,p131,0,0,0,,1565132288603.0,1565132288603.0,1565132288603.0,1568731681524.0,854,0,1,1
u478641,1,1,p76,p76,0,0,0,,1549501823965.0,1549501823965.0,1549501823965.0,1552949887694.0,3557,0,1,1
u478655,1,1,p91,p91,0,0,0,,1551630396613.0,1551630396613.0,1549507430788.0,1567655361024.0,6121,0,1,1
u4787,1,1,p147,p147,0,0,0,,1563475117935.0,1563475117935.0,1563475117935.0,1569898285344.0,148,0,1,1
u478781,1,1,p86,p86,1,1,0,,1549479417782.0,1549479417782.0,1549479417782.0,1550173657437.0,1043,1,0,1
u4788,1,1,p128,p128,0,0,0,,1564558236783.0,1564558236783.0,1563172976415.0,1566609703351.0,9601,0,1,1
u478804,1,1,p74,p74,0,0,0,,1549479688711.0,1549479688711.0,1549479688711.0,1549602277607.0,302,0,1,1
u478849,1,1,p75,p75,0,0,0,,1549510163804.0,1549510163804.0,1549510163804.0,1551771785725.0,32,0,1,1
u478870,1,1,p86,p86,0,0,0,,1549560260499.0,1549560260499.0,1549514054536.0,1550132466199.0,2889,0,1,1
u478886,1,2,p90,p94,0,0,1,61.82,1551821410580.0,1557162683556.0,1551821410580.0,1559375188943.0,8484,0,0,0
u4789,1,1,p141,p141,0,0,0,,1561925072054.0,1561925072054.0,1561925072054.0,1570889775396.0,5818,0,1,1
u478901,1,1,p95,p95,0,0,0,,1553810721747.0,1553810721747.0,1553810721747.0,1557670349237.0,82,0,1,1
u478925,1,1,p86,p86,0,0,0,,1550877187879.0,1550877187879.0,1550877187879.0,1556100155610.0,5104,0,1,1
u478942,1,1,p95,p95,0,0,0,,1555991391518.0,1555991391518.0,1549516227672.0,1563976088766.0,1580,0,1,1
u478975,1,2,p87,p136,1,1,1,229.79,1549485125849.0,1569339207398.0,1549485125849.0,1574494571728.0,1028,1,0,1
u479,1,2,p95,p150,0,0,1,121.77,1553718741760.0,1564239253477.0,1552573526421.0,1574762969119.0,38188,0,0,0
u479004,1,1,p86,p86,0,0,0,,1549487871048.0,1549487871048.0,1549487871048.0,1549957538037.0,164,0,1,1
u479095,1,2,p86,p95,0,0,1,72.08,1549488779810.0,1555716226513.0,1549488779810.0,1555716226513.0,5555,0,0,0
u4791,1,1,p127,p127,0,0,0,,1564192835903.0,1564192835903.0,1562596509602.0,1567902293980.0,2826,0,1,1
u479106,1,1,p86,p86,0,0,0,,1549489498692.0,1549489498692.0,1549489498692.0,1549867979250.0,337,0,1,1
u479129,1,1,p74,p74,1,1,0,,1549575819033.0,1549575819033.0,1549575819033.0,1550103359859.0,123,1,0,1
u479149,1,1,p87,p87,0,0,0,,1549776318288.0,1549776318288.0,1549776318288.0,1555992698909.0,867,0,1,1
u479180,1,1,p87,p87,0,0,0,,1549508918665.0,1549508918665.0,1549508918665.0,1573345191609.0,14,0,1,1
u479189,1,1,p76,p76,0,0,0,,1549573201489.0,1549573201489.0,1549522998093.0,1549757663298.0,1416,0,1,1
u479190,1,1,p88,p88,0,0,0,,1549829079143.0,1549829079143.0,1549829079143.0,1565174345213.0,2626,0,1,1
u479209,1,1,p86,p86,0,0,0,,1549493389270.0,1549493389270.0,1549493389270.0,1550965797452.0,2973,0,1,1
u479289,1,1,p74,p74,0,0,0,,1549494128363.0,1549494128363.0,1549494128363.0,1554384412301.0,1956,0,1,1
u479290,0,0,,,0,0,0,,,,1549529922811.0,1555327417179.0,142,0,0,0
u4793,1,1,p124,p124,0,0,0,,1564986112802.0,1564986112802.0,1564981155151.0,1567351712246.0,12122,0,1,1
u479355,1,1,p87,p87,0,0,0,,1549495453931.0,1549495453931.0,1549495453931.0,1549527582807.0,19,0,1,1
u479361,1,1,p87,p87,0,0,0,,1549516842559.0,1549516842559.0,1549516842559.0,1552638124629.0,3234,0,1,1
u4794,1,1,p158,p158,0,0,0,,1564586284473.0,1564586284473.0,1543234771988.0,1565176528084.0,1413,0,1,1
u479429,1,1,p87,p87,0,0,0,,1549551783000.0,1549551783000.0,1549529286435.0,1552354533616.0,1998,0,1,1
u479454,1,1,p88,p88,0,0,0,,1550363298579.0,1550363298579.0,1550363298579.0,1556103963921.0,349,0,1,1
u479472,1,2,p86,p156,0,0,1,178.89,1549510393409.0,1564966158941.0,1549510393409.0,1564966158941.0,1815,0,0,0
u4795,1,1,p125,p125,0,0,0,,1562893659749.0,1562893659749.0,1562893659749.0,1567899329078.0,4085,0,1,1
u479538,1,1,p88,p88,0,0,0,,1549998675364.0,1549998675364.0,1549631733361.0,1566692891795.0,501,0,1,1
u479544,1,1,p86,p86,0,0,0,,1549507285812.0,1549507285812.0,1549507285812.0,1554827256739.0,4190,0,1,1
u479606,1,1,p87,p87,0,0,0,,1549777749092.0,1549777749092.0,1549551292063.0,1564349697423.0,620,0,1,1
u4797,1,1,p121,p121,0,0,0,,1562030216361.0,1562030216361.0,1562030216361.0,1565451492468.0,440,0,1,1
u479751,1,1,p76,p76,0,0,0,,1549508730870.0,1549508730870.0,1549508730870.0,1551273110550.0,105,0,1,1
u479796,1,1,p95,p95,0,0,0,,1556859573468.0,1556859573468.0,1556859573468.0,1566890798505.0,846,0,1,1
u479802,1,1,p86,p86,0,0,0,,1549509117921.0,1549509117921.0,1549509117921.0,1552114650803.0,8856,0,1,1
u479818,1,1,p86,p86,0,0,0,,1549510164693.0,1549510164693.0,1549510164693.0,1549551950732.0,396,0,1,1
u479819,1,1,p86,p86,0,0,0,,1549510861100.0,1549510861100.0,1549510861100.0,1549542048299.0,19,0,1,1
u479828,1,1,p76,p76,0,0,0,,1549512236521.0,1549512236521.0,1549512236521.0,1549546841761.0,122,0,1,1
u4799,1,1,p156,p156,0,0,0,,1565141332394.0,1565141332394.0,1565141332394.0,1567522027977.0,1060,0,1,1
u479901,1,1,p86,p86,0,0,0,,1549512688994.0,1549512688994.0,1549512688994.0,1561855232449.0,2310,0,1,1
u479913,1,2,p86,p105,0,0,1,62.74,1549513800805.0,1554934740576.0,1549513800805.0,1558359305524.0,6021,0,0,0
u479916,1,1,p87,p87,0,0,0,,1549514048204.0,1549514048204.0,1549514048204.0,1564031143553.0,2767,0,1,1
u479940,1,1,p74,p74,0,0,0,,1549577519349.0,1549577519349.0,1549577519349.0,1549699749453.0,739,0,1,1
u479999,1,1,p98,p98,0,0,0,,1555089916812.0,1555089916812.0,1555089916812.0,1563786967679.0,84,0,1,1
u480023,1,1,p88,p88,0,0,0,,1550012963552.0,1550012963552.0,1550012963552.0,1555134999778.0,119,0,1,1
u480071,1,1,p74,p74,0,0,0,,1549518957224.0,1549518957224.0,1549518957224.0,1550751550764.0,715,0,1,1
u480077,1,1,p124,p124,0,0,0,,1564904628325.0,1564904628325.0,1549548706342.0,1565275150754.0,26,0,1,1
u4801,1,1,p127,p127,0,0,0,,1563742859275.0,1563742859275.0,1563167246900.0,1566478234190.0,9842,0,1,1
u480120,1,1,p76,p76,0,0,0,,1549518752135.0,1549518752135.0,1549518752135.0,1554540997286.0,6028,0,1,1
u480127,1,1,p76,p76,0,0,0,,1549544725613.0,1549544725613.0,1549544725613.0,1550151323184.0,3467,0,1,1
u480171,1,1,p86,p86,0,0,0,,1549520405103.0,1549520405103.0,1549520405103.0,1550667288804.0,285,0,1,1
u4802,1,1,p130,p130,0,0,0,,1565609487504.0,1565609487504.0,1559081805801.0,1566425410503.0,492,0,1,1
u480203,1,1,p94,p94,0,0,0,,1557202664275.0,1557202664275.0,1557202664275.0,1557234663903.0,29,0,1,1
u480245,1,2,p91,p183,0,0,1,224.9,1553490271560.0,1572921772557.0,1553422428791.0,1572921772557.0,339,0,0,0
u480287,1,1,p86,p86,0,0,0,,1549607018474.0,1549607018474.0,1549554951098.0,1550203034641.0,144,0,1,1
u4803,1,1,p124,p124,0,0,0,,1564346819778.0,1564346819778.0,1564228874741.0,1565456407292.0,445,0,1,1
u4805,1,1,p113,p113,0,0,0,,1559589390955.0,1559589390955.0,1559589390955.0,1565216902638.0,3339,0,1,1
u480550,1,1,p87,p87,0,0,0,,1549778119781.0,1549778119781.0,1549569337201.0,1559453863668.0,73,0,1,1
u480563,1,1,p74,p74,0,0,0,,1549542250376.0,1549542250376.0,1549542250376.0,1550614847780.0,1587,0,1,1
u480577,0,0,,,0,0,0,,,,1549542256304.0,1557363215686.0,3907,0,0,0
u480594,1,1,p94,p94,0,0,0,,1557374744917.0,1557374744917.0,1549610479486.0,1571379000902.0,2481,0,1,1
u4806,1,1,p149,p149,0,0,0,,1563764642573.0,1563764642573.0,1563764642573.0,1565240721898.0,1202,0,1,1
u480622,1,2,p156,p156,0,0,1,0.0,1565015909899.0,1565015970988.0,1549580649623.0,1570279797525.0,296,0,0,0
u480667,1,1,p86,p86,0,0,0,,1549649206434.0,1549649206434.0,1549649206434.0,1550920543919.0,1377,0,1,1
u480675,1,1,p86,p86,0,0,0,,1549808700075.0,1549808700075.0,1549808700075.0,1551268558735.0,832,0,1,1
u480690,1,1,p76,p76,0,0,0,,1551107850389.0,1551107850389.0,1550650917190.0,1555135286172.0,29688,0,1,1
u480699,1,1,p124,p124,0,0,0,,1564468152871.0,1564468152871.0,1564468152871.0,1565663000155.0,1341,0,1,1
u4807,0,0,,,0,0,0,,,,1553002210152.0,1565187247981.0,727,0,0,0
u480712,1,3,p74,p168,0,0,1,71.93;152.42,1549554975552.0,1568939564777.0,1549554975552.0,1572337793377.0,229,0,0,0
u480722,1,1,p86,p86,0,0,0,,1549556631750.0,1549556631750.0,1549556631750.0,1552709338385.0,4861,0,1,1
u480724,1,1,p96,p96,0,0,0,,1557351375440.0,1557351375440.0,1549589507204.0,1565065961967.0,1443,0,1,1
u480731,1,1,p142,p142,0,0,0,,1563225837356.0,1563225837356.0,1563225837356.0,1566974332054.0,218,0,1,1
u480732,1,1,p95,p95,0,0,0,,1553717008297.0,1553717008297.0,1549589218801.0,1571378773057.0,3242,0,1,1
u480748,1,1,p88,p88,0,0,0,,1549817554597.0,1549817554597.0,1549590156166.0,1554433453741.0,1587,0,1,1
u480785,1,2,p90,p175,0,0,1,239.97,1551808402249.0,1572541539129.0,1549591788514.0,1574313815151.0,6132,0,0,0
u480788,1,1,p76,p76,0,0,0,,1549559447099.0,1549559447099.0,1549559447099.0,1555567950147.0,33793,0,1,1
u480804,1,1,p76,p76,0,0,0,,1549567049045.0,1549567049045.0,1549567049045.0,1554429683928.0,1548,0,1,1
u480866,1,1,p86,p86,0,0,0,,1549733630370.0,1549733630370.0,1549733630370.0,1553990672668.0,1985,0,1,1
u4809,1,1,p121,p121,0,0,0,,1561394726138.0,1561394726138.0,1549483346390.0,1565269146182.0,3017,0,1,1
u480930,1,1,p87,p87,0,0,0,,1549566251817.0,1549566251817.0,1549566251817.0,1551623880091.0,666,0,1,1
u480949,1,1,p75,p75,0,0,0,,1550345675659.0,1550345675659.0,1549605604126.0,1551354139929.0,3337,0,1,1
u480964,1,1,p88,p88,0,0,0,,1550117272965.0,1550117272965.0,1549599018246.0,1552656117654.0,8289,0,1,1
u480974,1,1,p88,p88,0,0,0,,1550434201237.0,1550434201237.0,1549599699683.0,1550434201237.0,35,0,1,1
u4810,1,1,p125,p125,0,0,0,,1564598603055.0,1564598603055.0,1561089857444.0,1565188696550.0,72,0,1,1
u481039,1,1,p86,p86,0,0,0,,1549570029590.0,1549570029590.0,1549570029590.0,1554709043908.0,3058,0,1,1
u481088,1,1,p86,p86,0,0,0,,1549571337604.0,1549571337604.0,1549571337604.0,1554768684742.0,4381,0,1,1
u4811,1,1,p121,p121,0,0,0,,1561761745755.0,1561761745755.0,1538369713255.0,1564837955606.0,1569,0,1,1
u481102,1,1,p88,p88,0,0,0,,1550019824646.0,1550019824646.0,1550019824646.0,1554356634013.0,66,0,1,1
u481105,1,1,p95,p95,0,0,0,,1553788319985.0,1553788319985.0,1553788319985.0,1555391463802.0,4513,0,1,1
u481112,1,1,p86,p86,0,0,0,,1549599194833.0,1549599194833.0,1549599194833.0,1555040128662.0,12929,0,1,1
u481132,1,1,p127,p127,0,0,0,,1563850325018.0,1563850325018.0,1563850325018.0,1570080367419.0,83,0,1,1
u481185,1,1,p87,p87,0,0,0,,1549595268119.0,1549595268119.0,1549595268119.0,1554562260812.0,6304,0,1,1
u481239,1,1,p118,p118,0,0,0,,1562643352314.0,1562643352314.0,1549607909478.0,1562643352314.0,9,0,1,1
u481279,1,1,p87,p87,0,0,0,,1549702735599.0,1549702735599.0,1549702735599.0,1550496900961.0,107,0,1,1
u481332,1,1,p86,p86,0,0,0,,1549649422166.0,1549649422166.0,1549634509334.0,1550157593797.0,1774,0,1,1
u481387,1,1,p86,p86,0,0,0,,1549581392890.0,1549581392890.0,1549581392890.0,1553943271331.0,5600,0,1,1
u4814,1,1,p91,p91,0,0,0,,1552001984866.0,1552001984866.0,1552001984866.0,1553673557025.0,2472,0,1,1
u481412,1,1,p86,p86,0,0,0,,1549694321056.0,1549694321056.0,1549694321056.0,1552630066141.0,787,0,1,1
u4815,1,1,p124,p124,0,0,0,,1564589370119.0,1564589370119.0,1564480189565.0,1567735473617.0,2598,0,1,1
u481610,1,1,p90,p90,0,0,0,,1551667194772.0,1551667194772.0,1551667194772.0,1551775458316.0,1165,0,1,1
u481687,1,1,p94,p94,0,0,0,,1556517419996.0,1556517419996.0,1552012669979.0,1556517419996.0,1745,0,1,1
u4817,1,1,p157,p157,0,0,0,,1565727469533.0,1565727469533.0,1563855735316.0,1571959992297.0,24329,0,1,1
u481719,1,1,p86,p86,0,0,0,,1549593728776.0,1549593728776.0,1549593728776.0,1551380995750.0,406,0,1,1
u481765,1,1,p86,p86,0,0,0,,1550981033008.0,1550981033008.0,1549632998456.0,1553864620893.0,11868,0,1,1
u4818,0,0,,,0,0,0,,,,1565083760297.0,1566577122407.0,649,0,0,0
u481840,1,1,p74,p74,0,0,0,,1549599934392.0,1549599934392.0,1549599934392.0,1549992539792.0,827,0,1,1
u481848,1,2,p86,p121,0,0,1,137.24,1549640104352.0,1561497806504.0,1549626684908.0,1566465752532.0,3941,0,0,0
u481875,1,1,p87,p87,0,0,0,,1549656647386.0,1549656647386.0,1549656647386.0,1556440245909.0,3999,0,1,1
u481946,1,1,p91,p91,0,0,0,,1552168015102.0,1552168015102.0,1549633046713.0,1564454188887.0,2375,0,1,1
u481960,1,1,p86,p86,0,0,0,,1549599150399.0,1549599150399.0,1549599150399.0,1552652428428.0,2219,0,1,1
u482,1,2,p122,p169,0,0,1,120.94,1561836963994.0,1572286428524.0,1561816441549.0,1572286428524.0,500,0,0,0
u4820,1,1,p157,p157,0,0,0,,1565162039699.0,1565162039699.0,1565082920769.0,1566242157182.0,1259,0,1,1
u482015,1,1,p90,p90,0,0,0,,1553690900921.0,1553690900921.0,1549631577167.0,1556414761361.0,5598,0,1,1
u482018,1,1,p74,p74,1,1,0,,1550090966647.0,1550090966647.0,1549631734305.0,1550607376685.0,35,1,0,1
u482073,1,2,p86,p96,0,0,1,69.81,1549601582620.0,1555632913617.0,1549601582620.0,1555632913617.0,100,0,0,0
u482108,1,1,p113,p113,0,0,0,,1560530887634.0,1560530887634.0,1549639491667.0,1566353022317.0,10004,0,1,1
u482192,1,1,p74,p74,0,0,0,,1549641885727.0,1549641885727.0,1549641885727.0,1549885921127.0,1329,0,1,1
u4822,1,1,p124,p124,0,0,0,,1564816644657.0,1564816644657.0,1562593310835.0,1569198381759.0,220,0,1,1
u482201,1,1,p86,p86,0,0,0,,1549638751470.0,1549638751470.0,1549638751470.0,1554074055459.0,763,0,1,1
u482272,1,1,p87,p87,0,0,0,,1550528033611.0,1550528033611.0,1550528033611.0,1554093109887.0,220,0,1,1
u482277,1,1,p90,p90,0,0,0,,1552198849953.0,1552198849953.0,1552198849953.0,1556808946099.0,123,0,1,1
u482296,1,1,p124,p124,0,0,0,,1563302154445.0,1563302154445.0,1562321641914.0,1567055148894.0,88,0,1,1
u4823,1,1,p156,p156,0,0,0,,1565115319266.0,1565115319266.0,1565115319266.0,1566015203832.0,2799,0,1,1
u482315,1,1,p90,p90,0,0,0,,1551928004194.0,1551928004194.0,1551928004194.0,1556543536983.0,68,0,1,1
u482349,1,1,p86,p86,0,0,0,,1549657010216.0,1549657010216.0,1549643192076.0,1551743056327.0,416,0,1,1
u482382,1,1,p87,p87,0,0,0,,1549657785214.0,1549657785214.0,1549657785214.0,1550498074775.0,217,0,1,1
u482490,1,1,p74,p74,0,0,0,,1552893750120.0,1552893750120.0,1549650970806.0,1555166942663.0,4673,0,1,1
u4825,1,1,p124,p124,0,0,0,,1563126436671.0,1563126436671.0,1563126436671.0,1565672402797.0,3806,0,1,1
u482543,1,1,p87,p87,0,0,0,,1549629274803.0,1549629274803.0,1549629274803.0,1550334121235.0,136,0,1,1
u482590,1,1,p112,p112,0,0,0,,1560025823802.0,1560025823802.0,1560025823802.0,1562555196487.0,22,0,1,1
u482677,1,1,p86,p86,0,0,0,,1550704382887.0,1550704382887.0,1549677542703.0,1565518085864.0,2024,0,1,1
u482738,1,1,p74,p74,0,0,0,,1549674654472.0,1549674654472.0,1549674654472.0,1552661940663.0,10575,0,1,1
u482743,1,2,p76,p175,0,0,1,258.18,1549650522682.0,1571957269947.0,1549650522682.0,1573446934187.0,9506,0,0,0
u482757,1,1,p76,p76,0,0,0,,1549663849748.0,1549663849748.0,1549663849748.0,1558773711316.0,1177,0,1,1
u482794,1,1,p76,p76,0,0,0,,1549736947353.0,1549736947353.0,1549682892074.0,1555072434410.0,3774,0,1,1
u4828,1,1,p130,p130,0,0,0,,1565469072966.0,1565469072966.0,1561909007587.0,1565469072966.0,4548,0,1,1
u482820,1,1,p86,p86,0,0,0,,1549654338118.0,1549654338118.0,1549654338118.0,1552700911952.0,2436,0,1,1
u482850,1,1,p76,p76,0,0,0,,1549738316535.0,1549738316535.0,1549685430969.0,1556872796237.0,780,0,1,1
u482861,1,1,p138,p138,0,0,0,,1571351554603.0,1571351554603.0,1571351554603.0,1571813585437.0,86,0,1,1
u482922,1,2,p86,p109,0,0,1,103.89,1549666159126.0,1558641829331.0,1549666159126.0,1562806292481.0,2720,0,0,0
u482943,1,1,p91,p91,0,0,0,,1551406322444.0,1551406322444.0,1549769638367.0,1554853457955.0,2244,0,1,1
u482995,0,0,,,0,0,0,,,,1549689761589.0,1550933070282.0,922,0,0,0
u4830,1,1,p88,p88,0,0,0,,1549919708792.0,1549919708792.0,1549919708792.0,1565240194708.0,873,0,1,1
u483009,1,1,p87,p87,0,0,0,,1549658935291.0,1549658935291.0,1549658935291.0,1550200501517.0,1565,0,1,1
u483016,1,1,p87,p87,0,0,0,,1549722791796.0,1549722791796.0,1549690605026.0,1549845386394.0,624,0,1,1
u483020,1,1,p76,p76,0,0,0,,1549660054308.0,1549660054308.0,1549660054308.0,1550237659589.0,89,0,1,1
u483135,1,1,p86,p86,0,0,0,,1549664285387.0,1549664285387.0,1549664285387.0,1555635380186.0,1729,0,1,1
u483171,1,1,p87,p87,0,0,0,,1549683282750.0,1549683282750.0,1549683282750.0,1556836632001.0,202,0,1,1
u4832,1,2,p77,p96,1,1,1,0.01,1553828431908.0,1553828979811.0,1552806670836.0,1569647787975.0,504,1,0,1
u483235,1,1,p158,p158,0,0,0,,1571333670696.0,1571333670696.0,1549697651751.0,1574844641321.0,3081,0,1,1
u483237,1,1,p88,p88,0,0,0,,1550467609561.0,1550467609561.0,1550467609561.0,1551927939437.0,71,0,1,1
u483291,1,1,p88,p88,0,0,0,,1550027423647.0,1550027423647.0,1550027423647.0,1555924557679.0,486,0,1,1
u483294,1,1,p86,p86,0,0,0,,1549673293563.0,1549673293563.0,1549673293563.0,1568208214235.0,1018,0,1,1
u483310,1,1,p91,p91,0,0,0,,1551943598300.0,1551943598300.0,1549699860482.0,1552123174469.0,90,0,1,1
u483332,1,2,p86,p94,0,0,1,81.53,1549682201255.0,1556726735242.0,1549682201255.0,1561364615313.0,2750,0,0,0
u483336,1,1,p96,p96,0,0,0,,1553826365609.0,1553826365609.0,1553826365609.0,1555444002973.0,1566,0,1,1
u483348,1,1,p86,p86,0,0,0,,1549775090506.0,1549775090506.0,1549699891831.0,1553991681364.0,4595,0,1,1
u483411,1,1,p76,p76,0,0,0,,1549754054525.0,1549754054525.0,1549702033017.0,1549901136783.0,317,0,1,1
u483504,1,1,p87,p87,0,0,0,,1551030861680.0,1551030861680.0,1549705607127.0,1551691476279.0,1083,0,1,1
u4836,1,1,p141,p141,0,0,0,,1565184095189.0,1565184095189.0,1565184095189.0,1565682063211.0,30,0,1,1
u483607,0,0,,,0,0,0,,,,1549698727973.0,1564025079365.0,79,0,0,0
u483727,1,2,p74,p90,0,0,1,59.63,1549679954545.0,1554831611983.0,1549679954545.0,1556251155703.0,8183,0,0,0
u483757,1,1,p86,p86,1,1,0,,1549683326072.0,1549683326072.0,1549683326072.0,1549833702437.0,30,1,0,1
u4838,1,2,p90,p130,0,0,1,157.58,1551584356515.0,1565199135482.0,1547906452423.0,1567902306290.0,7237,0,0,0
u483868,1,1,p88,p88,1,1,0,,1550418021455.0,1550418021455.0,1549771857737.0,1551654690437.0,1117,1,0,1
u4839,1,1,p130,p130,0,0,0,,1565063813691.0,1565063813691.0,1565063813691.0,1566731018245.0,1198,0,1,1
u483962,1,1,p87,p87,0,0,0,,1549692053174.0,1549692053174.0,1549692053174.0,1564104353041.0,479,0,1,1
u483975,1,1,p74,p74,1,1,0,,1552545354947.0,1552545354947.0,1549719747124.0,1552604671738.0,2771,1,0,1
u484,1,2,p121,p138,0,0,1,103.82,1561094483731.0,1570064799242.0,1560608423230.0,1574776541388.0,5979,0,0,0
u484041,1,1,p90,p90,0,0,0,,1551753103713.0,1551753103713.0,1549721833853.0,1563801686311.0,13445,0,1,1
u484056,1,1,p87,p87,0,0,0,,1549691569840.0,1549691569840.0,1549691569840.0,1559578309182.0,729,0,1,1
u484090,1,1,p88,p88,0,0,0,,1549837707989.0,1549837707989.0,1549837707989.0,1553991480833.0,2074,0,1,1
u4841,1,1,p130,p130,0,0,0,,1565200205372.0,1565200205372.0,1565179646417.0,1573469499689.0,1923,0,1,1
u484120,1,1,p90,p90,0,0,0,,1551903795202.0,1551903795202.0,1549724249356.0,1552879365856.0,325,0,1,1
u484146,1,1,p87,p87,0,0,0,,1549693951838.0,1549693951838.0,1549693951838.0,1561384327423.0,875,0,1,1
u484186,1,2,p86,p121,0,0,1,137.55,1549693738683.0,1561578018893.0,1549693738683.0,1561578018893.0,60,0,0,0
u484191,1,1,p162,p162,0,0,0,,1571527130605.0,1571527130605.0,1549726345420.0,1572136984758.0,2215,0,1,1
u4843,1,1,p130,p130,0,0,0,,1565191631804.0,1565191631804.0,1551088200681.0,1565236595122.0,372,0,1,1
u4844,1,1,p156,p156,0,0,0,,1565203567661.0,1565203567661.0,1565203567661.0,1565484363637.0,4120,0,1,1
u484426,1,1,p88,p88,0,0,0,,1549859740844.0,1549859740844.0,1549859740844.0,1551922542080.0,221,0,1,1
u484454,1,1,p75,p75,0,0,0,,1551899367494.0,1551899367494.0,1551899367494.0,1552538641215.0,419,0,1,1
u484469,1,1,p87,p87,0,0,0,,1549738674229.0,1549738674229.0,1549738674229.0,1550935627731.0,168,0,1,1
u484483,1,1,p88,p88,0,0,0,,1550097835789.0,1550097835789.0,1550097835789.0,1550299613653.0,128,0,1,1
