user_id,timestamp,datetime_utc,action_type,item_id,cursor_time,source,user_answer,platform
u2610,1562391247613.0,2019-07-06T05:34:07.613000+00:00,pay,p124,,,,
u646399,1562391917299.0,2019-07-06T05:45:17.299000+00:00,pay,p118,,,,
u3101,1562392803306.0,2019-07-06T06:00:03.306000+00:00,pay,p124,,,,
u578272,1562393091317.0,2019-07-06T06:04:51.317000+00:00,pay,p146,,,,
u7520,1562395474125.0,2019-07-06T06:44:34.125000+00:00,pay,p125,,,,
u642210,1562395829907.0,2019-07-06T06:50:29.907000+00:00,pay,p124,,,,
u1146,1562396211501.0,2019-07-06T06:56:51.501000+00:00,pay,p124,,,,
u959,1562396406102.0,2019-07-06T07:00:06.102000+00:00,pay,p124,,,,
u951,1562396592818.0,2019-07-06T07:03:12.818000+00:00,pay,p118,,,,
u628613,1562397499814.0,2019-07-06T07:18:19.814000+00:00,pay,p124,,,,
u646540,1562397683280.0,2019-07-06T07:21:23.280000+00:00,pay,p118,,,,
u646583,1562399196941.0,2019-07-06T07:46:36.941000+00:00,pay,p118,,,,
u976,1562400727755.0,2019-07-06T08:12:07.755000+00:00,pay,p124,,,,
u990,1562400889548.0,2019-07-06T08:14:49.548000+00:00,pay,p124,,,,
u645897,1562401274674.0,2019-07-06T08:21:14.674000+00:00,pay,p124,,,,
u940,1562413057888.0,2019-07-06T11:37:37.888000+00:00,pay,p124,,,,
u646709,1562421786826.0,2019-07-06T14:03:06.826000+00:00,pay,p125,,,,
u1045,1562421815965.0,2019-07-06T14:03:35.965000+00:00,pay,p124,,,,
u646776,1562428135014.0,2019-07-06T15:48:55.014000+00:00,pay,p118,,,,
u927,1562428653454.0,2019-07-06T15:57:33.454000+00:00,pay,p124,,,,
u931,1562429350825.0,2019-07-06T16:09:10.825000+00:00,pay,p124,,,,
u928,1562430111318.0,2019-07-06T16:21:51.318000+00:00,pay,p124,,,,
u646825,1562430442393.0,2019-07-06T16:27:22.393000+00:00,pay,p124,,,,
u645989,1562431175149.0,2019-07-06T16:39:35.149000+00:00,pay,p124,,,,
u646558,1562431482635.0,2019-07-06T16:44:42.635000+00:00,pay,p125,,,,
u4655,1562432634066.0,2019-07-06T17:03:54.066000+00:00,pay,p147,,,,
u646854,1562432643013.0,2019-07-06T17:04:03.013000+00:00,pay,p125,,,,
u1337,1562433578138.0,2019-07-06T17:19:38.138000+00:00,pay,p125,,,,
u1520,1562435535156.0,2019-07-06T17:52:15.156000+00:00,pay,p125,,,,
u646952,1562438006563.0,2019-07-06T18:33:26.563000+00:00,pay,p124,,,,
u286168,1562438209951.0,2019-07-06T18:36:49.951000+00:00,pay,p125,,,,
u646948,1562438625998.0,2019-07-06T18:43:45.998000+00:00,pay,p124,,,,
u644510,1562438694793.0,2019-07-06T18:44:54.793000+00:00,pay,p124,,,,
u544,1562439280908.0,2019-07-06T18:54:40.908000+00:00,pay,p125,,,,
u628037,1562439541243.0,2019-07-06T18:59:01.243000+00:00,pay,p124,,,,
u621204,1562439744096.0,2019-07-06T19:02:24.096000+00:00,pay,p147,,,,
u3488,1562439910758.0,2019-07-06T19:05:10.758000+00:00,pay,p125,,,,
u646980,1562440147395.0,2019-07-06T19:09:07.395000+00:00,pay,p125,,,,
u645766,1562440519526.0,2019-07-06T19:15:19.526000+00:00,pay,p147,,,,
u3536,1562442264888.0,2019-07-06T19:44:24.888000+00:00,pay,p124,,,,
u636533,1562442434143.0,2019-07-06T19:47:14.143000+00:00,pay,p124,,,,
u3808,1562443440508.0,2019-07-06T20:04:00.508000+00:00,pay,p124,,,,
u2836,1562443732401.0,2019-07-06T20:08:52.401000+00:00,pay,p125,,,,
u646997,1562443968381.0,2019-07-06T20:12:48.381000+00:00,pay,p147,,,,
u1047,1562444182063.0,2019-07-06T20:16:22.063000+00:00,pay,p124,,,,
u4311,1562444655636.0,2019-07-06T20:24:15.636000+00:00,pay,p124,,,,
u617199,1562444895282.0,2019-07-06T20:28:15.282000+00:00,enroll_coupon,c38,,,,
u647097,1562445702835.0,2019-07-06T20:41:42.835000+00:00,pay,p118,,,,
u3968,1562446339450.0,2019-07-06T20:52:19.450000+00:00,pay,p124,,,,
u630014,1562446668982.0,2019-07-06T20:57:48.982000+00:00,pay,p124,,,,
u945,1562446868981.0,2019-07-06T21:01:08.981000+00:00,pay,p124,,,,
u1332,1562447583065.0,2019-07-06T21:13:03.065000+00:00,pay,p124,,,,
u7926,1562448529009.0,2019-07-06T21:28:49.009000+00:00,pay,p125,,,,
u647020,1562448628998.0,2019-07-06T21:30:28.998000+00:00,pay,p118,,,,
u264164,1562449142795.0,2019-07-06T21:39:02.795000+00:00,pay,p124,,,,
u1962,1562449181477.0,2019-07-06T21:39:41.477000+00:00,pay,p124,,,,
u647199,1562449693037.0,2019-07-06T21:48:13.037000+00:00,pay,p124,,,,
u645633,1562450241946.0,2019-07-06T21:57:21.946000+00:00,pay,p124,,,,
u547512,1562450521864.0,2019-07-06T22:02:01.864000+00:00,pay,p125,,,,
u14901,1562451041143.0,2019-07-06T22:10:41.143000+00:00,pay,p124,,,,
u647240,1562451084183.0,2019-07-06T22:11:24.183000+00:00,pay,p124,,,,
u954,1562451304481.0,2019-07-06T22:15:04.481000+00:00,pay,p124,,,,
u14650,1562451726154.0,2019-07-06T22:22:06.154000+00:00,pay,p124,,,,
u5559,1562451812616.0,2019-07-06T22:23:32.616000+00:00,pay,p124,,,,
u3481,1562452711148.0,2019-07-06T22:38:31.148000+00:00,pay,p124,,,,
u402932,1562452800677.0,2019-07-06T22:40:00.677000+00:00,pay,p124,,,,
u647351,1562454807848.0,2019-07-06T23:13:27.848000+00:00,pay,p124,,,,
u1903,1562455045634.0,2019-07-06T23:17:25.634000+00:00,pay,p124,,,,
u647317,1562455571329.0,2019-07-06T23:26:11.329000+00:00,pay,p118,,,,
u1438,1562457103715.0,2019-07-06T23:51:43.715000+00:00,pay,p125,,,,
u647374,1562457300987.0,2019-07-06T23:55:00.987000+00:00,pay,p125,,,,
u537852,1562458408602.0,2019-07-07T00:13:28.602000+00:00,pay,p118,,,,
u1044,1562458629072.0,2019-07-07T00:17:09.072000+00:00,pay,p125,,,,
u647427,1562459015673.0,2019-07-07T00:23:35.673000+00:00,pay,p124,,,,
u645454,1562459206526.0,2019-07-07T00:26:46.526000+00:00,pay,p124,,,,
u646083,1562459362619.0,2019-07-07T00:29:22.619000+00:00,pay,p146,,,,
u1140,1562459485483.0,2019-07-07T00:31:25.483000+00:00,pay,p124,,,,
u537973,1562459653580.0,2019-07-07T00:34:13.580000+00:00,pay,p125,,,,
u639691,1562459809287.0,2019-07-07T00:36:49.287000+00:00,pay,p124,,,,
u647485,1562461116480.0,2019-07-07T00:58:36.480000+00:00,pay,p124,,,,
u642267,1562461530268.0,2019-07-07T01:05:30.268000+00:00,pay,p124,,,,
u587146,1562461774433.0,2019-07-07T01:09:34.433000+00:00,pay,p147,,,,
u5512,1562462379836.0,2019-07-07T01:19:39.836000+00:00,pay,p124,,,,
u647538,1562463336866.0,2019-07-07T01:35:36.866000+00:00,pay,p125,,,,
u952,1562463342366.0,2019-07-07T01:35:42.366000+00:00,pay,p124,,,,
u19005,1562466418715.0,2019-07-07T02:26:58.715000+00:00,pay,p124,,,,
u643678,1562466749721.0,2019-07-07T02:32:29.721000+00:00,pay,p146,,,,
u1081,1562467263969.0,2019-07-07T02:41:03.969000+00:00,pay,p118,,,,
u2741,1562468479595.0,2019-07-07T03:01:19.595000+00:00,pay,p124,,,,
u647674,1562469247286.0,2019-07-07T03:14:07.286000+00:00,pay,p124,,,,
u964,1562469292147.0,2019-07-07T03:14:52.147000+00:00,pay,p124,,,,
u647559,1562469356735.0,2019-07-07T03:15:56.735000+00:00,pay,p124,,,,
u640451,1562469434459.0,2019-07-07T03:17:14.459000+00:00,pay,p124,,,,
u576169,1562469571823.0,2019-07-07T03:19:31.823000+00:00,pay,p124,,,,
u10693,1562470198331.0,2019-07-07T03:29:58.331000+00:00,pay,p124,,,,
u3817,1562470299694.0,2019-07-07T03:31:39.694000+00:00,pay,p124,,,,
u448330,1562470427132.0,2019-07-07T03:33:47.132000+00:00,pay,p124,,,,
u625495,1562470475240.0,2019-07-07T03:34:35.240000+00:00,pay,p125,,,,
u631797,1562470974063.0,2019-07-07T03:42:54.063000+00:00,pay,p124,,,,
u647729,1562471174458.0,2019-07-07T03:46:14.458000+00:00,pay,p118,,,,
u3373,1562472162172.0,2019-07-07T04:02:42.172000+00:00,pay,p124,,,,
u604565,1562472324443.0,2019-07-07T04:05:24.443000+00:00,pay,p147,,,,
u642168,1562472621544.0,2019-07-07T04:10:21.544000+00:00,pay,p146,,,,
u647771,1562473313474.0,2019-07-07T04:21:53.474000+00:00,pay,p147,,,,
u13679,1562473474285.0,2019-07-07T04:24:34.285000+00:00,pay,p124,,,,
u647825,1562474755231.0,2019-07-07T04:45:55.231000+00:00,pay,p118,,,,
u646396,1562475014202.0,2019-07-07T04:50:14.202000+00:00,pay,p118,,,,
u647832,1562475140051.0,2019-07-07T04:52:20.051000+00:00,pay,p124,,,,
u647212,1562476157158.0,2019-07-07T05:09:17.158000+00:00,pay,p124,,,,
u647844,1562476270041.0,2019-07-07T05:11:10.041000+00:00,pay,p146,,,,
u647689,1562476747923.0,2019-07-07T05:19:07.923000+00:00,pay,p118,,,,
u647758,1562477555152.0,2019-07-07T05:32:35.152000+00:00,pay,p124,,,,
u647916,1562477970805.0,2019-07-07T05:39:30.805000+00:00,pay,p146,,,,
u4202,1562479223141.0,2019-07-07T06:00:23.141000+00:00,pay,p124,,,,
u462303,1562479453803.0,2019-07-07T06:04:13.803000+00:00,pay,p118,,,,
u647229,1562480645127.0,2019-07-07T06:24:05.127000+00:00,pay,p124,,,,
u1883,1562480677897.0,2019-07-07T06:24:37.897000+00:00,pay,p124,,,,
u3662,1562480710834.0,2019-07-07T06:25:10.834000+00:00,pay,p124,,,,
u2491,1562480998240.0,2019-07-07T06:29:58.240000+00:00,pay,p124,,,,
u1588,1562481427178.0,2019-07-07T06:37:07.178000+00:00,pay,p147,,,,
u6887,1562482522743.0,2019-07-07T06:55:22.743000+00:00,pay,p124,,,,
u1017,1562484254164.0,2019-07-07T07:24:14.164000+00:00,pay,p124,,,,
u648127,1562486366274.0,2019-07-07T07:59:26.274000+00:00,pay,p118,,,,
u648126,1562486843672.0,2019-07-07T08:07:23.672000+00:00,pay,p124,,,,
u1152,1562488074289.0,2019-07-07T08:27:54.289000+00:00,pay,p124,,,,
u390450,1562489853514.0,2019-07-07T08:57:33.514000+00:00,pay,p147,,,,
u648186,1562490707178.0,2019-07-07T09:11:47.178000+00:00,pay,p124,,,,
u1177,1562494077879.0,2019-07-07T10:07:57.879000+00:00,pay,p118,,,,
u8112,1562505746979.0,2019-07-07T13:22:26.979000+00:00,pay,p125,,,,
u648247,1562506415207.0,2019-07-07T13:33:35.207000+00:00,pay,p118,,,,
u646718,1562507171345.0,2019-07-07T13:46:11.345000+00:00,pay,p118,,,,
u2892,1562510012692.0,2019-07-07T14:33:32.692000+00:00,pay,p124,,,,
u8701,1562510744567.0,2019-07-07T14:45:44.567000+00:00,pay,p147,,,,
u578,1562512040770.0,2019-07-07T15:07:20.770000+00:00,pay,p124,,,,
u1013,1562512142835.0,2019-07-07T15:09:02.835000+00:00,pay,p118,,,,
u642679,1562512343415.0,2019-07-07T15:12:23.415000+00:00,pay,p124,,,,
u878,1562512459222.0,2019-07-07T15:14:19.222000+00:00,refund,p147,,,,
u647000,1562512498920.0,2019-07-07T15:14:58.920000+00:00,pay,p118,,,,
u641925,1562512825059.0,2019-07-07T15:20:25.059000+00:00,pay,p124,,,,
u646767,1562513213296.0,2019-07-07T15:26:53.296000+00:00,pay,p124,,,,
u3887,1562513314278.0,2019-07-07T15:28:34.278000+00:00,pay,p125,,,,
u646819,1562514151281.0,2019-07-07T15:42:31.281000+00:00,pay,p125,,,,
u633938,1562515184163.0,2019-07-07T15:59:44.163000+00:00,pay,p118,,,,
u638948,1562515218609.0,2019-07-07T16:00:18.609000+00:00,pay,p118,,,,
u648386,1562515506154.0,2019-07-07T16:05:06.154000+00:00,pay,p124,,,,
u648369,1562515566167.0,2019-07-07T16:06:06.167000+00:00,pay,p118,,,,
u648377,1562515628998.0,2019-07-07T16:07:08.998000+00:00,pay,p124,,,,
u912,1562516117049.0,2019-07-07T16:15:17.049000+00:00,pay,p124,,,,
u648384,1562516773986.0,2019-07-07T16:26:13.986000+00:00,pay,p125,,,,
u376466,1562516917765.0,2019-07-07T16:28:37.765000+00:00,pay,p125,,,,
u648430,1562517144989.0,2019-07-07T16:32:24.989000+00:00,enroll_coupon,c56,,,,
u642083,1562517428437.0,2019-07-07T16:37:08.437000+00:00,refund,p124,,,,
u981,1562518216843.0,2019-07-07T16:50:16.843000+00:00,pay,p124,,,,
u2663,1562518454293.0,2019-07-07T16:54:14.293000+00:00,pay,p125,,,,
u646919,1562518784038.0,2019-07-07T16:59:44.038000+00:00,pay,p124,,,,
u1527,1562519606317.0,2019-07-07T17:13:26.317000+00:00,pay,p124,,,,
u4974,1562521078839.0,2019-07-07T17:37:58.839000+00:00,pay,p118,,,,
u361843,1562521682953.0,2019-07-07T17:48:02.953000+00:00,pay,p124,,,,
u648397,1562521817370.0,2019-07-07T17:50:17.370000+00:00,pay,p124,,,,
u465295,1562522336129.0,2019-07-07T17:58:56.129000+00:00,enroll_coupon,c51,,,,
u2742,1562524342768.0,2019-07-07T18:32:22.768000+00:00,pay,p124,,,,
u10631,1562524473763.0,2019-07-07T18:34:33.763000+00:00,pay,p118,,,,
u7528,1562524601144.0,2019-07-07T18:36:41.144000+00:00,pay,p124,,,,
u648002,1562524860329.0,2019-07-07T18:41:00.329000+00:00,pay,p125,,,,
u648558,1562525841939.0,2019-07-07T18:57:21.939000+00:00,pay,p124,,,,
u2992,1562525858393.0,2019-07-07T18:57:38.393000+00:00,pay,p124,,,,
u6878,1562526071841.0,2019-07-07T19:01:11.841000+00:00,pay,p146,,,,
u648599,1562526122346.0,2019-07-07T19:02:02.346000+00:00,pay,p125,,,,
u12370,1562527076118.0,2019-07-07T19:17:56.118000+00:00,pay,p125,,,,
u3711,1562528430047.0,2019-07-07T19:40:30.047000+00:00,pay,p124,,,,
u647955,1562528575160.0,2019-07-07T19:42:55.160000+00:00,pay,p118,,,,
u648701,1562529674174.0,2019-07-07T20:01:14.174000+00:00,pay,p124,,,,
u648620,1562529890497.0,2019-07-07T20:04:50.497000+00:00,pay,p124,,,,
u396726,1562529966460.0,2019-07-07T20:06:06.460000+00:00,pay,p124,,,,
u648710,1562529988902.0,2019-07-07T20:06:28.902000+00:00,pay,p124,,,,
u4692,1562530391437.0,2019-07-07T20:13:11.437000+00:00,pay,p125,,,,
u12444,1562530689842.0,2019-07-07T20:18:09.842000+00:00,pay,p125,,,,
u1907,1562530912031.0,2019-07-07T20:21:52.031000+00:00,pay,p124,,,,
u641344,1562531063028.0,2019-07-07T20:24:23.028000+00:00,pay,p147,,,,
u18012,1562532164998.0,2019-07-07T20:42:44.998000+00:00,pay,p125,,,,
u648666,1562532745756.0,2019-07-07T20:52:25.756000+00:00,pay,p146,,,,
u648806,1562533244602.0,2019-07-07T21:00:44.602000+00:00,pay,p146,,,,
u645551,1562533265696.0,2019-07-07T21:01:05.696000+00:00,pay,p124,,,,
u2007,1562533465710.0,2019-07-07T21:04:25.710000+00:00,pay,p118,,,,
u648759,1562533783052.0,2019-07-07T21:09:43.052000+00:00,pay,p124,,,,
u640553,1562533798704.0,2019-07-07T21:09:58.704000+00:00,pay,p118,,,,
u648844,1562534719292.0,2019-07-07T21:25:19.292000+00:00,pay,p141,,,,
u648836,1562534751783.0,2019-07-07T21:25:51.783000+00:00,pay,p118,,,,
u648843,1562534813805.0,2019-07-07T21:26:53.805000+00:00,pay,p118,,,,
u3372,1562534870586.0,2019-07-07T21:27:50.586000+00:00,pay,p124,,,,
u636452,1562534951951.0,2019-07-07T21:29:11.951000+00:00,pay,p125,,,,
u6291,1562534982706.0,2019-07-07T21:29:42.706000+00:00,pay,p124,,,,
u663,1562535684015.0,2019-07-07T21:41:24.015000+00:00,pay,p125,,,,
u2605,1562535901701.0,2019-07-07T21:45:01.701000+00:00,pay,p118,,,,
u506743,1562536052294.0,2019-07-07T21:47:32.294000+00:00,pay,p124,,,,
u648382,1562536105414.0,2019-07-07T21:48:25.414000+00:00,pay,p118,,,,
u510,1562536188720.0,2019-07-07T21:49:48.720000+00:00,pay,p124,,,,
u1022,1562537183793.0,2019-07-07T22:06:23.793000+00:00,pay,p118,,,,
u1450,1562537483557.0,2019-07-07T22:11:23.557000+00:00,pay,p124,,,,
u323689,1562538143431.0,2019-07-07T22:22:23.431000+00:00,pay,p124,,,,
u648903,1562538192600.0,2019-07-07T22:23:12.600000+00:00,pay,p118,,,,
u647060,1562538419244.0,2019-07-07T22:26:59.244000+00:00,pay,p124,,,,
u648955,1562538870542.0,2019-07-07T22:34:30.542000+00:00,pay,p141,,,,
u642505,1562539670448.0,2019-07-07T22:47:50.448000+00:00,pay,p141,,,,
u2863,1562539694340.0,2019-07-07T22:48:14.340000+00:00,pay,p124,,,,
u648872,1562539703456.0,2019-07-07T22:48:23.456000+00:00,pay,p124,,,,
u344740,1562539825410.0,2019-07-07T22:50:25.410000+00:00,pay,p125,,,,
u523783,1562539934309.0,2019-07-07T22:52:14.309000+00:00,pay,p124,,,,
u607881,1562540394403.0,2019-07-07T22:59:54.403000+00:00,pay,p124,,,,
u649039,1562540708695.0,2019-07-07T23:05:08.695000+00:00,pay,p124,,,,
u643185,1562540730461.0,2019-07-07T23:05:30.461000+00:00,pay,p142,,,,
u642558,1562540941446.0,2019-07-07T23:09:01.446000+00:00,pay,p124,,,,
u649062,1562541071004.0,2019-07-07T23:11:11.004000+00:00,pay,p118,,,,
u4546,1562541740052.0,2019-07-07T23:22:20.052000+00:00,pay,p124,,,,
u643162,1562541864437.0,2019-07-07T23:24:24.437000+00:00,refund,p124,,,,
u4531,1562541979437.0,2019-07-07T23:26:19.437000+00:00,refund,p124,,,,
u16304,1562542224125.0,2019-07-07T23:30:24.125000+00:00,pay,p124,,,,
u648331,1562542270222.0,2019-07-07T23:31:10.222000+00:00,pay,p124,,,,
u1974,1562542496796.0,2019-07-07T23:34:56.796000+00:00,pay,p124,,,,
u12765,1562542517107.0,2019-07-07T23:35:17.107000+00:00,pay,p118,,,,
u1083,1562543289136.0,2019-07-07T23:48:09.136000+00:00,pay,p118,,,,
u648049,1562544543840.0,2019-07-08T00:09:03.840000+00:00,pay,p124,,,,
u1096,1562545212662.0,2019-07-08T00:20:12.662000+00:00,pay,p125,,,,
u649159,1562545747120.0,2019-07-08T00:29:07.120000+00:00,pay,p124,,,,
u4989,1562546254642.0,2019-07-08T00:37:34.642000+00:00,pay,p118,,,,
u6685,1562547485879.0,2019-07-08T00:58:05.879000+00:00,pay,p124,,,,
u4547,1562547837604.0,2019-07-08T01:03:57.604000+00:00,pay,p124,,,,
u3773,1562548115729.0,2019-07-08T01:08:35.729000+00:00,pay,p125,,,,
u1476,1562548546441.0,2019-07-08T01:15:46.441000+00:00,pay,p124,,,,
u1321,1562549063707.0,2019-07-08T01:24:23.707000+00:00,pay,p124,,,,
u647803,1562549102611.0,2019-07-08T01:25:02.611000+00:00,pay,p147,,,,
u8084,1562549247010.0,2019-07-08T01:27:27.010000+00:00,pay,p125,,,,
u3429,1562549502433.0,2019-07-08T01:31:42.433000+00:00,pay,p146,,,,
u7944,1562549568544.0,2019-07-08T01:32:48.544000+00:00,pay,p124,,,,
u8745,1562550080283.0,2019-07-08T01:41:20.283000+00:00,pay,p125,,,,
u12384,1562550871499.0,2019-07-08T01:54:31.499000+00:00,pay,p125,,,,
u2446,1562551589831.0,2019-07-08T02:06:29.831000+00:00,pay,p124,,,,
u939,1562552135640.0,2019-07-08T02:15:35.640000+00:00,pay,p124,,,,
u15966,1562553165154.0,2019-07-08T02:32:45.154000+00:00,pay,p125,,,,
u13257,1562554070102.0,2019-07-08T02:47:50.102000+00:00,pay,p125,,,,
u649372,1562554841555.0,2019-07-08T03:00:41.555000+00:00,enroll_coupon,c78,,,,
u2113,1562555609426.0,2019-07-08T03:13:29.426000+00:00,pay,p118,,,,
u649068,1562555814072.0,2019-07-08T03:16:54.072000+00:00,pay,p141,,,,
u1713,1562556360515.0,2019-07-08T03:26:00.515000+00:00,pay,p118,,,,
u11383,1562556430477.0,2019-07-08T03:27:10.477000+00:00,pay,p118,,,,
u649463,1562557315549.0,2019-07-08T03:41:55.549000+00:00,pay,p124,,,,
u648745,1562557465229.0,2019-07-08T03:44:25.229000+00:00,pay,p118,,,,
u647894,1562557953142.0,2019-07-08T03:52:33.142000+00:00,pay,p124,,,,
u648512,1562558159130.0,2019-07-08T03:55:59.130000+00:00,pay,p118,,,,
u649527,1562559267830.0,2019-07-08T04:14:27.830000+00:00,pay,p125,,,,
u1035,1562559949175.0,2019-07-08T04:25:49.175000+00:00,pay,p124,,,,
u598980,1562560271060.0,2019-07-08T04:31:11.060000+00:00,pay,p124,,,,
u649578,1562560688036.0,2019-07-08T04:38:08.036000+00:00,pay,p141,,,,
u649601,1562561282644.0,2019-07-08T04:48:02.644000+00:00,pay,p141,,,,
u649466,1562561319787.0,2019-07-08T04:48:39.787000+00:00,pay,p118,,,,
u2369,1562561496874.0,2019-07-08T04:51:36.874000+00:00,pay,p118,,,,
u1031,1562562128619.0,2019-07-08T05:02:08.619000+00:00,pay,p124,,,,
u647912,1562562276808.0,2019-07-08T05:04:36.808000+00:00,pay,p118,,,,
u13908,1562563366376.0,2019-07-08T05:22:46.376000+00:00,pay,p125,,,,
u649664,1562563713843.0,2019-07-08T05:28:33.843000+00:00,pay,p124,,,,
u634683,1562563722818.0,2019-07-08T05:28:42.818000+00:00,pay,p124,,,,
u649703,1562564944036.0,2019-07-08T05:49:04.036000+00:00,pay,p124,,,,
u638810,1562565185287.0,2019-07-08T05:53:05.287000+00:00,pay,p146,,,,
u615626,1562565577090.0,2019-07-08T05:59:37.090000+00:00,pay,p124,,,,
u2493,1562565785080.0,2019-07-08T06:03:05.080000+00:00,pay,p118,,,,
u7545,1562565804224.0,2019-07-08T06:03:24.224000+00:00,pay,p125,,,,
u649743,1562566129808.0,2019-07-08T06:08:49.808000+00:00,pay,p141,,,,
u638783,1562566129888.0,2019-07-08T06:08:49.888000+00:00,pay,p124,,,,
u632713,1562566576883.0,2019-07-08T06:16:16.883000+00:00,pay,p118,,,,
u1459,1562566614734.0,2019-07-08T06:16:54.734000+00:00,pay,p118,,,,
u649751,1562566652783.0,2019-07-08T06:17:32.783000+00:00,pay,p141,,,,
u649757,1562566862344.0,2019-07-08T06:21:02.344000+00:00,pay,p124,,,,
u8933,1562566872588.0,2019-07-08T06:21:12.588000+00:00,pay,p124,,,,
u649730,1562567431236.0,2019-07-08T06:30:31.236000+00:00,pay,p141,,,,
u1039,1562567578890.0,2019-07-08T06:32:58.890000+00:00,pay,p124,,,,
u643255,1562567767566.0,2019-07-08T06:36:07.566000+00:00,pay,p124,,,,
u643607,1562568099830.0,2019-07-08T06:41:39.830000+00:00,pay,p142,,,,
u1312,1562568269678.0,2019-07-08T06:44:29.678000+00:00,pay,p124,,,,
u642719,1562568401129.0,2019-07-08T06:46:41.129000+00:00,pay,p124,,,,
u649730,1562570066076.0,2019-07-08T07:14:26.076000+00:00,refund,p141,,,,
u1090,1562570508098.0,2019-07-08T07:21:48.098000+00:00,pay,p124,,,,
u17728,1562570826662.0,2019-07-08T07:27:06.662000+00:00,pay,p124,,,,
u646327,1562570866203.0,2019-07-08T07:27:46.203000+00:00,pay,p124,,,,
u19649,1562572024517.0,2019-07-08T07:47:04.517000+00:00,pay,p147,,,,
u269674,1562572142521.0,2019-07-08T07:49:02.521000+00:00,pay,p125,,,,
u649868,1562573701637.0,2019-07-08T08:15:01.637000+00:00,pay,p124,,,,
u648911,1562575376908.0,2019-07-08T08:42:56.908000+00:00,pay,p124,,,,
u1389,1562577268071.0,2019-07-08T09:14:28.071000+00:00,pay,p118,,,,
u649966,1562580716668.0,2019-07-08T10:11:56.668000+00:00,pay,p125,,,,
u649976,1562584440064.0,2019-07-08T11:14:00.064000+00:00,pay,p124,,,,
u910,1562588474883.0,2019-07-08T12:21:14.883000+00:00,pay,p124,,,,
u646166,1562590090492.0,2019-07-08T12:48:10.492000+00:00,pay,p118,,,,
u646302,1562590710442.0,2019-07-08T12:58:30.442000+00:00,pay,p118,,,,
u648299,1562591144874.0,2019-07-08T13:05:44.874000+00:00,pay,p124,,,,
u622284,1562591927050.0,2019-07-08T13:18:47.050000+00:00,pay,p124,,,,
u248351,1562592181592.0,2019-07-08T13:23:01.592000+00:00,pay,p124,,,,
u650024,1562592764071.0,2019-07-08T13:32:44.071000+00:00,pay,p124,,,,
u3348,1562593558662.0,2019-07-08T13:45:58.662000+00:00,pay,p118,,,,
u12334,1562594885201.0,2019-07-08T14:08:05.201000+00:00,pay,p125,,,,
u2105,1562595506272.0,2019-07-08T14:18:26.272000+00:00,pay,p118,,,,
u5695,1562595672094.0,2019-07-08T14:21:12.094000+00:00,pay,p124,,,,
u18287,1562596181575.0,2019-07-08T14:29:41.575000+00:00,pay,p125,,,,
u1114,1562596259713.0,2019-07-08T14:30:59.713000+00:00,pay,p124,,,,
u645917,1562596522377.0,2019-07-08T14:35:22.377000+00:00,pay,p124,,,,
u643909,1562597931428.0,2019-07-08T14:58:51.428000+00:00,pay,p118,,,,
u1685,1562598341046.0,2019-07-08T15:05:41.046000+00:00,pay,p124,,,,
u5781,1562598878116.0,2019-07-08T15:14:38.116000+00:00,pay,p124,,,,
u16,1562598917272.0,2019-07-08T15:15:17.272000+00:00,pay,p125,,,,
u414715,1562599600156.0,2019-07-08T15:26:40.156000+00:00,pay,p124,,,,
u485185,1562599913085.0,2019-07-08T15:31:53.085000+00:00,pay,p124,,,,
u636316,1562602230262.0,2019-07-08T16:10:30.262000+00:00,refund,p141,,,,
u2528,1562602497629.0,2019-07-08T16:14:57.629000+00:00,pay,p118,,,,
u619371,1562603381219.0,2019-07-08T16:29:41.219000+00:00,pay,p124,,,,
u650185,1562604262403.0,2019-07-08T16:44:22.403000+00:00,pay,p124,,,,
u4881,1562604615319.0,2019-07-08T16:50:15.319000+00:00,pay,p125,,,,
u261258,1562604887498.0,2019-07-08T16:54:47.498000+00:00,pay,p124,,,,
u638438,1562605186217.0,2019-07-08T16:59:46.217000+00:00,pay,p142,,,,
u648939,1562605461875.0,2019-07-08T17:04:21.875000+00:00,pay,p146,,,,
u10268,1562605646518.0,2019-07-08T17:07:26.518000+00:00,refund,p118,,,,
u1197,1562605650338.0,2019-07-08T17:07:30.338000+00:00,enroll_coupon,c24,,,,
u649338,1562605767288.0,2019-07-08T17:09:27.288000+00:00,pay,p118,,,,
u856,1562605797399.0,2019-07-08T17:09:57.399000+00:00,refund,p118,,,,
u785,1562605852558.0,2019-07-08T17:10:52.558000+00:00,refund,p147,,,,
u637745,1562605882977.0,2019-07-08T17:11:22.977000+00:00,pay,p118,,,,
u650253,1562607187147.0,2019-07-08T17:33:07.147000+00:00,pay,p118,,,,
u650193,1562607402075.0,2019-07-08T17:36:42.075000+00:00,pay,p124,,,,
u650251,1562607547001.0,2019-07-08T17:39:07.001000+00:00,pay,p141,,,,
u4921,1562607772677.0,2019-07-08T17:42:52.677000+00:00,pay,p118,,,,
u650263,1562607973870.0,2019-07-08T17:46:13.870000+00:00,pay,p118,,,,
u645772,1562608751952.0,2019-07-08T17:59:11.952000+00:00,pay,p118,,,,
u4606,1562608963766.0,2019-07-08T18:02:43.766000+00:00,pay,p124,,,,
u650289,1562608981806.0,2019-07-08T18:03:01.806000+00:00,pay,p124,,,,
