user_id,source_file,total_event_count,valid_timestamp_count,invalid_timestamp_count,has_pay,has_refund,pay_count,refund_count,payment_status,has_pay_then_refund,matched_pay_refund_pair_count,first_pay_timestamp,first_refund_timestamp,matched_pay_timestamp,first_refund_after_pay,pay_to_refund_hours,pay_to_refund_days,first_activity_timestamp,last_activity_before_refund,events_before_refund,active_days_before_refund,observation_days_before_refund,events_between_pay_refund,active_days_between_pay_refund,observation_days_between_pay_refund,first_learning_activity_timestamp,last_activity_timestamp,last_event_timestamp,pay_only_events_after_pay,pay_only_active_days_after_pay,pay_only_observation_days_after_pay,first_pay_days_before_data_end,first_pay_within_1_day_of_data_end,first_pay_within_3_days_of_data_end,first_pay_within_7_days_of_data_end,first_pay_within_14_days_of_data_end,first_pay_within_30_days_of_data_end
u10755,u10755.csv,21820,21820,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-06T02:43:08.002+00:00,2019-06-06T23:09:30.584+00:00,2019-06-06T23:09:30.584+00:00,,,,,0,0,0,0,0
u10758,u10758.csv,1339,1339,0,1,0,1,0,pay_only,0,0,2019-07-16T21:09:04.183+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-18T05:18:01.622+00:00,2019-08-07T02:17:38.439+00:00,2019-08-07T02:17:38.439+00:00,1338,14,19.874731678239726,137.18440584490696,0,0,0,0,0
u1076,u1076.csv,568,568,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-05T08:04:34.329+00:00,2019-07-23T10:21:32.233+00:00,2019-07-23T10:21:32.233+00:00,,,,,0,0,0,0,0
u10760,u10760.csv,340,340,0,1,0,1,0,pay_only,0,0,2019-09-01T16:25:11.038+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-03T10:29:51.028+00:00,2019-09-03T11:12:35.194+00:00,2019-09-03T11:12:35.194+00:00,339,1,0.029677847220941828,90.3815487268512,0,0,0,0,0
u10761,u10761.csv,4622,4622,0,1,1,1,1,pay_then_refund,1,1,2019-08-05T04:10:50.522+00:00,2019-10-29T23:22:58.253+00:00,2019-08-05T04:10:50.522+00:00,2019-10-29T23:22:58.253+00:00,2059.202147499985,85.80008947916605,2019-08-05T13:11:38.108+00:00,2019-09-23T01:43:13.745+00:00,4620,45,48.52194024305377,4620,45,48.52194024305377,2019-08-05T13:11:38.108+00:00,2019-09-23T01:43:13.745+00:00,2019-10-29T23:22:58.253+00:00,,,,117.89150840277749,0,0,0,0,0
u10762,u10762.csv,11519,11519,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-19T05:52:03.943+00:00,2019-06-18T02:05:08.616+00:00,2019-06-18T02:05:08.616+00:00,,,,,0,0,0,0,0
u10763,u10763.csv,26,26,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-27T08:30:58.858+00:00,2019-07-27T08:42:41.687+00:00,2019-07-27T08:42:41.687+00:00,,,,,0,0,0,0,0
u10765,u10765.csv,4840,4840,0,1,0,1,0,pay_only,0,0,2019-09-03T19:13:19.013+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-07T03:17:01.181+00:00,2019-10-12T15:39:13.636+00:00,2019-10-12T15:39:13.636+00:00,4839,17,35.51542193286949,88.2647897569449,0,0,0,0,0
u10766,u10766.csv,1099,1099,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-16T22:46:55.009+00:00,2019-08-30T01:28:30.694+00:00,2019-08-30T01:28:30.694+00:00,,,,,0,0,0,0,0
u10767,u10767.csv,1147,1147,0,1,0,2,0,pay_only,0,0,2019-08-06T20:13:05.734+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-07T00:47:35.448+00:00,2019-11-27T02:31:22.152+00:00,2019-11-27T02:31:22.152+00:00,1145,13,112.07206833333329,116.22327678240836,0,0,0,0,0
u10768,u10768.csv,20,20,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:29:40.753+00:00,2019-09-02T01:31:48.262+00:00,2019-09-02T01:31:48.262+00:00,,,,,0,0,0,0,0
u10769,u10769.csv,4694,4694,0,1,0,1,0,pay_only,0,0,2019-08-09T21:10:47.218+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-10T09:58:08.129+00:00,2019-09-07T04:52:49.961+00:00,2019-09-07T04:52:49.961+00:00,4693,14,27.787984166666867,113.18321331018652,0,0,0,0,0
u1077,u1077.csv,966,966,0,1,0,1,0,pay_only,0,0,2019-03-31T01:37:40.927+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-10-10T13:08:04.281+00:00,2019-07-26T08:40:14.113+00:00,2019-07-26T08:40:14.113+00:00,925,18,116.94355107638847,244.99786945601855,0,0,0,0,0
u10771,u10771.csv,249,249,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-31T09:05:13.082+00:00,2019-09-01T09:01:05.661+00:00,2019-09-01T09:01:05.661+00:00,,,,,0,0,0,0,0
u10772,u10772.csv,891,891,0,1,0,1,0,pay_only,0,0,2019-08-01T17:06:47.982+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-16T02:43:33.482+00:00,2019-05-23T08:14:01.284+00:00,2019-08-01T17:06:47.982+00:00,0,0,0.0,121.35264891203632,0,0,0,0,0
u10773,u10773.csv,3093,3093,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-04T00:03:21.332+00:00,2019-10-23T22:15:41.025+00:00,2019-10-23T22:15:41.025+00:00,,,,,0,0,0,0,0
u10775,u10775.csv,523,523,0,1,0,1,0,pay_only,0,0,2019-07-22T20:57:59.174+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-27T05:34:52.774+00:00,2019-08-29T07:23:12.550+00:00,2019-08-29T07:23:12.550+00:00,522,2,2.075228888889154,131.1921027083336,0,0,0,0,0
u10776,u10776.csv,4284,4284,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-25T03:07:47.857+00:00,2019-11-14T03:53:10.840+00:00,2019-11-14T03:53:10.840+00:00,,,,,0,0,0,0,0
u10777,u10777.csv,23,23,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:32:03.572+00:00,2019-10-30T02:06:51.612+00:00,2019-10-30T02:06:51.612+00:00,,,,,0,0,0,0,0
u1078,u1078.csv,5694,5694,0,1,0,1,0,pay_only,0,0,2019-07-26T15:15:07.485+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-01T10:52:15.952+00:00,2019-09-07T17:18:54.175+00:00,2019-09-07T17:18:54.175+00:00,4715,23,43.084866944443846,127.43020096064994,0,0,0,0,0
u10780,u10780.csv,1086,1086,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-31T07:00:59.418+00:00,2019-09-03T05:02:02.495+00:00,2019-09-03T05:02:02.495+00:00,,,,,0,0,0,0,0
u10781,u10781.csv,193,193,0,1,0,1,0,pay_only,0,0,2019-08-27T23:24:53.649+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:32:44.781+00:00,2019-09-26T02:37:01.400+00:00,2019-09-26T02:37:01.400+00:00,192,5,24.044636793983756,95.09008332176064,0,0,0,0,0
u10782,u10782.csv,496,496,0,1,0,1,0,pay_only,0,0,2019-07-28T23:45:20.196+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-30T07:25:56.257+00:00,2019-08-19T06:31:44.624+00:00,2019-08-19T06:31:44.624+00:00,495,9,19.962365358797488,125.07588717592535,0,0,0,0,0
u10783,u10783.csv,7830,7830,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-05-08T06:11:01.556+00:00,2019-08-30T03:55:17.865+00:00,2019-08-30T03:55:17.865+00:00,,,,,0,0,0,0,0
u10785,u10785.csv,1731,1731,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-27T17:56:31.390+00:00,2019-08-22T00:40:09.571+00:00,2019-08-22T00:40:09.571+00:00,,,,,0,0,0,0,0
u10787,u10787.csv,3079,3079,0,1,0,1,0,pay_only,0,0,2019-09-01T17:40:15.283+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:33:37.785+00:00,2019-10-18T15:03:57.867+00:00,2019-10-18T15:03:57.867+00:00,3078,21,46.562732430555755,90.32941626157474,0,0,0,0,0
u10789,u10789.csv,149,149,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-28T11:34:38.535+00:00,2019-09-02T02:41:02.930+00:00,2019-09-02T02:41:02.930+00:00,,,,,0,0,0,0,0
u1079,u1079.csv,223,223,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-06T05:42:22.980+00:00,2019-07-13T10:14:36.679+00:00,2019-07-13T10:14:36.679+00:00,,,,,0,0,0,0,0
u10790,u10790.csv,21,21,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:34:45.597+00:00,2019-09-02T01:36:53.772+00:00,2019-09-02T01:36:53.772+00:00,,,,,0,0,0,0,0
u10793,u10793.csv,50,50,0,1,0,1,0,pay_only,0,0,2019-07-31T15:59:08.401+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-01T01:11:18.489+00:00,2019-08-05T03:48:31.310+00:00,2019-08-05T03:48:31.310+00:00,49,2,4.10917616897987,122.39963480324106,0,0,0,0,0
u10794,u10794.csv,8274,8274,0,1,0,1,0,pay_only,0,0,2019-07-21T20:49:11.702+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-04T11:08:04.873+00:00,2019-09-19T06:07:58.630+00:00,2019-09-19T06:07:58.630+00:00,8273,22,45.79159440972463,132.19820770833502,0,0,0,0,0
u10797,u10797.csv,22,22,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:35:58.218+00:00,2019-09-02T01:37:56.702+00:00,2019-09-02T01:37:56.702+00:00,,,,,0,0,0,0,0
u10798,u10798.csv,56,56,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:36:03.969+00:00,2019-09-02T01:51:59.481+00:00,2019-09-02T01:51:59.481+00:00,,,,,0,0,0,0,0
u108,u108.csv,39,39,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T11:16:06.930+00:00,2019-06-26T11:20:42.578+00:00,2019-06-26T11:20:42.578+00:00,,,,,0,0,0,0,0
u1080,u1080.csv,209,209,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-06T16:28:06.456+00:00,2019-10-14T15:37:31.998+00:00,2019-10-14T15:37:31.998+00:00,,,,,0,0,0,0,0
u10800,u10800.csv,4559,4559,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:36:14.422+00:00,2019-10-01T18:46:11.377+00:00,2019-10-01T18:46:11.377+00:00,,,,,0,0,0,0,0
u10801,u10801.csv,3423,3423,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-21T02:06:14.544+00:00,2019-10-21T12:46:44.735+00:00,2019-10-21T12:46:44.735+00:00,,,,,0,0,0,0,0
u10803,u10803.csv,287,287,0,1,0,1,0,pay_only,0,0,2019-07-02T15:45:48.933+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-03T00:48:43.291+00:00,2019-09-09T01:33:46.204+00:00,2019-09-09T01:33:46.204+00:00,286,6,68.03128371527902,151.40888790509214,0,0,0,0,0
u10805,u10805.csv,30,30,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:38:24.791+00:00,2019-09-02T01:43:43.587+00:00,2019-09-02T01:43:43.587+00:00,,,,,0,0,0,0,0
u10806,u10806.csv,3429,3429,0,1,0,1,0,pay_only,0,0,2019-07-22T14:02:12.271+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-21T23:48:31.664+00:00,2019-09-18T08:42:54.480+00:00,2019-09-18T08:42:54.480+00:00,2841,19,57.42672271990666,131.4808400115757,0,0,0,0,0
u10807,u10807.csv,5734,5734,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-04-15T17:23:38.772+00:00,2019-11-18T06:21:01.835+00:00,2019-11-18T06:21:01.835+00:00,,,,,0,0,0,0,0
u10808,u10808.csv,410,410,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-02-03T05:45:38.167+00:00,2019-09-02T01:54:51.572+00:00,2019-09-02T01:54:51.572+00:00,,,,,0,0,0,0,0
u10809,u10809.csv,4807,4807,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-13T13:58:23.192+00:00,2019-11-24T12:22:43.398+00:00,2019-11-24T12:22:43.398+00:00,,,,,0,0,0,0,0
u1081,u1081.csv,1456,1456,0,1,0,1,0,pay_only,0,0,2019-07-07T02:41:03.969+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-06-27T14:03:49.099+00:00,2019-10-04T06:28:13.751+00:00,2019-10-04T06:28:13.751+00:00,1065,11,86.8644533680545,146.9538527662031,0,0,0,0,0
u10810,u10810.csv,160,160,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-31T10:57:36.978+00:00,2019-07-29T09:34:50.547+00:00,2019-07-29T09:34:50.547+00:00,,,,,0,0,0,0,0
u10812,u10812.csv,8,8,0,1,0,1,0,pay_only,0,0,2019-07-17T01:59:31.577+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-05T06:01:31.278+00:00,2019-09-05T06:03:52.140+00:00,2019-09-05T06:03:52.140+00:00,7,1,0.0016303472220897675,136.98269989583503,0,0,0,0,0
u10813,u10813.csv,18,18,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:41:06.309+00:00,2019-09-02T01:44:11.182+00:00,2019-09-02T01:44:11.182+00:00,,,,,0,0,0,0,0
u10816,u10816.csv,2973,2973,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-06T08:16:40.758+00:00,2019-09-14T11:37:14.320+00:00,2019-09-14T11:37:14.320+00:00,,,,,0,0,0,0,0
u10817,u10817.csv,33,33,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:36:56.787+00:00,2019-09-02T01:44:40.418+00:00,2019-09-02T01:44:40.418+00:00,,,,,0,0,0,0,0
u10818,u10818.csv,289,289,0,1,0,1,0,pay_only,0,0,2019-08-06T12:31:32.614+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-06T21:22:13.623+00:00,2019-08-08T10:22:19.141+00:00,2019-08-08T10:22:19.141+00:00,288,2,1.5417305324088644,116.54379900462925,0,0,0,0,0
u10819,u10819.csv,4816,4816,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T22:41:27.730+00:00,2019-11-11T14:58:21.018+00:00,2019-11-11T14:58:21.018+00:00,,,,,0,0,0,0,0
u1082,u1082.csv,3542,3542,0,1,0,1,0,pay_only,0,0,2019-05-30T03:34:59.231+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-30T11:48:17.310+00:00,2019-07-30T15:32:13.921+00:00,2019-07-30T15:32:13.921+00:00,3541,14,61.15551633101923,184.91640760416786,0,0,0,0,0
u10820,u10820.csv,17160,17160,0,1,0,1,0,pay_only,0,0,2019-07-30T15:04:37.168+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-30T06:25:36.220+00:00,2019-08-29T15:17:53.547+00:00,2019-08-29T15:17:53.547+00:00,17084,27,29.618029386572264,123.43749629629707,0,0,0,0,0
u10822,u10822.csv,71,71,0,1,0,1,0,pay_only,0,0,2019-09-01T16:56:46.529+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:42:54.749+00:00,2019-09-06T00:46:29.016+00:00,2019-09-06T00:46:29.016+00:00,70,3,3.9608132754624994,90.35961017361117,0,0,0,0,0
u10823,u10823.csv,37,37,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:42:58.816+00:00,2019-09-02T01:49:06.786+00:00,2019-09-02T01:49:06.786+00:00,,,,,0,0,0,0,0
u10824,u10824.csv,4562,4562,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-17T05:46:48.213+00:00,2019-11-23T06:01:46.010+00:00,2019-11-23T06:01:46.010+00:00,,,,,0,0,0,0,0
u10825,u10825.csv,1174,1174,0,1,0,1,0,pay_only,0,0,2019-07-03T05:05:22.586+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-30T08:52:42.188+00:00,2019-09-03T01:59:33.204+00:00,2019-09-03T01:59:33.204+00:00,1173,3,3.713090462963338,150.85363729166764,0,0,0,0,0
u10826,u10826.csv,1891,1891,0,1,0,2,0,pay_only,0,0,2019-08-19T21:31:44.976+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-20T04:12:58.038+00:00,2019-09-25T02:50:56.724+00:00,2019-11-27T05:28:20.925+00:00,1889,9,35.94304034722072,103.16865592592568,0,0,0,0,0
u10827,u10827.csv,152,152,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-29T08:11:54.847+00:00,2019-09-04T06:06:33.982+00:00,2019-09-04T06:06:33.982+00:00,,,,,0,0,0,0,0
u10828,u10828.csv,856,856,0,1,0,2,0,pay_only,0,0,2018-11-13T18:19:12.952+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-11-15T21:33:17.710+00:00,2018-12-20T06:42:48.466+00:00,2019-06-15T23:13:29.031+00:00,854,5,34.38160597222271,382.3023599074091,0,0,0,0,0
u1083,u1083.csv,452,452,0,1,0,1,0,pay_only,0,0,2019-07-07T23:48:09.136+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T04:47:54.103+00:00,2019-07-09T11:42:48.625+00:00,2019-07-09T11:42:48.625+00:00,451,1,0.2881310416675276,146.0739318518534,0,0,0,0,0
u10834,u10834.csv,172,172,0,1,0,1,0,pay_only,0,0,2019-09-01T16:50:53.291+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:45:36.027+00:00,2019-09-06T06:11:02.319+00:00,2019-09-06T06:11:02.319+00:00,171,2,4.184332083333974,90.36369857639075,0,0,0,0,0
u10837,u10837.csv,1935,1935,0,1,0,1,0,pay_only,0,0,2019-08-26T02:46:58.388+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-25T12:38:32.438+00:00,2019-09-30T06:04:17.683+00:00,2019-09-30T06:04:17.683+00:00,1435,10,35.11347252314841,96.94975069444489,0,0,0,0,0
u10838,u10838.csv,2629,2629,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-11T05:49:54.403+00:00,2019-09-09T02:32:21.804+00:00,2019-09-09T02:32:21.804+00:00,,,,,0,0,0,0,0
u10839,u10839.csv,29264,29264,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-03-11T09:31:32.076+00:00,2019-11-26T23:59:58.726+00:00,2019-11-26T23:59:58.726+00:00,,,,,0,0,0,0,0
u1084,u1084.csv,100,100,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-05T06:48:30.768+00:00,2019-07-09T11:07:11.927+00:00,2019-07-09T11:07:11.927+00:00,,,,,0,0,0,0,0
u10842,u10842.csv,14548,14548,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-16T01:13:04.416+00:00,2019-11-16T11:43:19.661+00:00,2019-11-16T11:43:19.661+00:00,,,,,0,0,0,0,0
u10844,u10844.csv,101,101,0,1,0,1,0,pay_only,0,0,2019-09-08T18:13:31.672+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:47:38.093+00:00,2019-11-04T04:21:01.255+00:00,2019-11-04T04:21:01.255+00:00,65,2,54.94670868055688,83.30630990740877,0,0,0,0,0
u10846,u10846.csv,3537,3537,0,1,0,2,0,pay_only,0,0,2018-10-30T15:46:15.850+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-10-30T07:30:29.318+00:00,2019-11-05T07:32:19.113+00:00,2019-11-05T07:32:19.113+00:00,3348,30,370.36355252314775,396.4085763657424,0,0,0,0,0
u10847,u10847.csv,1117,1117,0,1,0,1,0,pay_only,0,0,2019-05-02T09:38:02.891+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-03T06:44:55.078+00:00,2019-05-21T06:40:12.396+00:00,2019-05-21T06:40:12.396+00:00,1116,4,17.99672821759074,212.66428190972243,0,0,0,0,0
u10849,u10849.csv,31,31,0,1,0,1,0,pay_only,0,0,2019-08-18T23:57:23.594+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-08-19T08:52:48.019+00:00,2019-08-19T09:14:14.839+00:00,2019-08-19T09:14:14.839+00:00,30,1,0.014893749999227348,104.0675145138883,0,0,0,0,0
u1085,u1085.csv,1312,1312,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-05T11:15:02.822+00:00,2019-07-17T02:53:45.909+00:00,2019-07-17T02:53:45.909+00:00,,,,,0,0,0,0,0
u10850,u10850.csv,197,197,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:48:20.760+00:00,2019-09-04T01:50:10.164+00:00,2019-09-04T01:50:10.164+00:00,,,,,0,0,0,0,0
u10851,u10851.csv,4027,4027,0,1,0,1,0,pay_only,0,0,2019-03-06T15:28:37.779+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-04-29T08:30:23.689+00:00,2019-07-22T04:18:26.431+00:00,2019-07-22T04:18:26.431+00:00,4026,19,83.82503173611231,269.42082255787045,0,0,0,0,0
u10853,u10853.csv,1666,1666,0,1,0,2,0,pay_only,0,0,2019-05-05T12:24:00.387+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-05-05T21:04:51.347+00:00,2019-09-02T02:23:08.695+00:00,2019-09-02T02:23:08.695+00:00,1664,9,119.22103412037094,209.54903311342554,0,0,0,0,0
u10854,u10854.csv,31,31,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:44:17.890+00:00,2019-09-02T01:55:42.679+00:00,2019-09-02T01:55:42.679+00:00,,,,,0,0,0,0,0
u10856,u10856.csv,36,36,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:49:30.568+00:00,2019-09-02T01:53:44.336+00:00,2019-09-02T01:53:44.336+00:00,,,,,0,0,0,0,0
u10857,u10857.csv,18636,18636,0,1,0,3,0,pay_only,0,0,2019-06-24T04:03:23.205+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-06-23T16:50:34.310+00:00,2019-10-04T06:18:25.199+00:00,2019-10-04T06:18:25.199+00:00,18611,72,89.03567453703671,159.89668568287183,0,0,0,0,0
u10859,u10859.csv,1212,1212,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-09T02:56:36.997+00:00,2019-07-19T07:17:53.098+00:00,2019-07-19T07:17:53.098+00:00,,,,,0,0,0,0,0
u1086,u1086.csv,2914,2914,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-26T19:37:57.829+00:00,2019-08-23T03:51:38.888+00:00,2019-08-23T03:51:38.888+00:00,,,,,0,0,0,0,0
u10863,u10863.csv,4882,4882,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-10T12:33:18.577+00:00,2019-11-19T05:58:01.276+00:00,2019-11-19T05:58:01.276+00:00,,,,,0,0,0,0,0
u10865,u10865.csv,175,175,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-06-24T03:30:13.214+00:00,2019-07-17T03:31:49.573+00:00,2019-07-17T03:31:49.573+00:00,,,,,0,0,0,0,0
u10866,u10866.csv,50,50,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:53:02.624+00:00,2019-09-02T01:58:12.783+00:00,2019-09-02T01:58:12.783+00:00,,,,,0,0,0,0,0
u10868,u10868.csv,569,569,0,1,0,1,0,pay_only,0,0,2019-09-04T23:14:05.728+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:52:38.654+00:00,2019-09-20T01:16:44.576+00:00,2019-09-20T01:16:44.576+00:00,525,7,13.795869502314815,87.09758240740884,0,0,0,0,0
u10869,u10869.csv,2654,2654,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-08-21T22:10:53.177+00:00,2019-09-30T15:04:46.584+00:00,2019-09-30T15:04:46.584+00:00,,,,,0,0,0,0,0
u1087,u1087.csv,1232,1232,0,1,0,1,0,pay_only,0,0,2019-06-11T01:47:27.741+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-05T02:59:48.719+00:00,2019-10-28T02:26:41.389+00:00,2019-10-28T02:26:41.389+00:00,1231,5,114.97699849536849,172.99107762731612,0,0,0,0,0
u10871,u10871.csv,21453,21453,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-07-28T23:44:17.242+00:00,2019-11-26T23:12:09.749+00:00,2019-11-26T23:12:09.749+00:00,,,,,0,0,0,0,0
u10875,u10875.csv,31896,31896,0,1,0,2,0,pay_only,0,0,2018-11-29T03:18:04.306+00:00,,,,,,,,0,0,0.0,0,0,0.0,2018-11-24T05:59:20.490+00:00,2019-06-12T00:21:08.901+00:00,2019-06-12T00:21:08.901+00:00,31853,99,193.50196078703635,366.92815442129694,0,0,0,0,0
u10878,u10878.csv,7008,7008,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-01-16T23:25:41.612+00:00,2019-11-22T02:05:33.618+00:00,2019-11-22T02:05:33.618+00:00,,,,,0,0,0,0,0
u1088,u1088.csv,1329,1329,0,1,0,1,0,pay_only,0,0,2019-07-09T02:32:09.609+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-07-03T08:26:21.384+00:00,2019-09-15T07:21:31.633+00:00,2019-09-15T07:21:31.633+00:00,1321,19,67.93137833333125,144.96003748842688,0,0,0,0,0
u10881,u10881.csv,21,21,0,1,0,1,0,pay_only,0,0,2019-09-01T16:54:15.718+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-10-16T15:03:59.332+00:00,2019-10-16T15:13:17.995+00:00,2019-10-16T15:13:17.995+00:00,20,1,0.006466006942921215,90.36135567129762,0,0,0,0,0
u10882,u10882.csv,570,570,0,1,0,2,0,pay_only,0,0,2019-01-15T02:52:13.505+00:00,,,,,,,,0,0,0.0,0,0,0.0,2019-01-18T06:48:34.906+00:00,2019-03-11T11:46:39.490+00:00,2019-07-13T23:46:32.923+00:00,568,2,52.20699750000128,319.9461035069437,0,0,0,0,0
u10883,u10883.csv,99,99,0,0,0,0,0,neither,0,0,,,,,,,,,0,0,0.0,0,0,0.0,2019-09-02T01:55:52.640+00:00,2019-09-10T05:02:28.397+00:00,2019-09-10T05:02:28.397+00:00,,,,,0,0,0,0,0
